remoteId,published,modified,Titolo,Titolo breve,Immagine,Descrizione,Locandina dell'evento,Inizio,Termine,Durata,Quando,Dove,Informazioni,Destinatari,Costi,Stato,Materia,Circoscrizione,Argomento,Tipologia evento,Manifestazione cui fa parte,Associazione,Progressivo,Sottotitolo,Orario,lat,lon,address,Fonte,Priorità
a5a1b3a016c820bd0a087d163a6a973e,2015-06-04T11:55:53+02:00,2015-06-04T16:15:17+02:00,"Laboratori creativi per bambini pensati, creati e condotti da Roberta Segata",,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/laboratori-creativi-per-bambini-pensati-creati-e-condotti-da-roberta-segata7/145714-1-ita-IT/Laboratori-creativi-per-bambini-pensati-creati-e-condotti-da-Roberta-Segata.jpg,"Programma del laboratorio: BOSCOdatavolaLa carta è un mezzo ricco di mille sfacettature, tagliando, disegnando, ricomponendo, alzando, abbassando, incollando e proiettando sarà possibile dare vita ad un nostro unico, inimitabile e fatato bosco da tavola. Adatto per bambini trai i 6 e gli 10 anni.Ogni appuntamento, per motivi di spazio gestione ed organizzazione è pensato per un numero massimo di 15 partecipanti, pertanto, è necessaria la prenotazione presso la biblioteca.Ingresso gratuito.",,2015-07-15T01:52:00+02:00,2015-07-15T23:50:00+02:00,dalle ore 17.30 alle ore 19.00,Mercoledì 15 luglio 2015,"Biblioteca della Valle di Ledro - Via Cesare Battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
bcd4f3b35afcb5f7867d3440c6b77813,2015-06-04T11:52:00+02:00,2015-06-04T11:52:00+02:00,"Laboratori creativi per bambini pensati, creati e condotti da Roberta Segata",,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/laboratori-creativi-per-bambini-pensati-creati-e-condotti-da-roberta-segata6/145688-1-ita-IT/Laboratori-creativi-per-bambini-pensati-creati-e-condotti-da-Roberta-Segata.jpg,"In una Valle così ricca di vento e natura non si può non creare un segnavento fatto di tanti piccoli elementi che la compongono. Ogni bimbo donerà il suo tocco, il suo sguardo e la sua personale dose d'incanto.Ogni appuntamento, per motivi di spazio gestione ed organizzazione è pensato per un numero massimo di 15 partecipanti, pertanto, è necessaria la prenotazione presso la biblioteca.Ingresso gratuito.",,2015-08-12T01:49:00+02:00,2015-08-12T23:45:00+02:00,dalle ore 17.30 alle ore 19.00,,"Biblioteca della Valle di Ledro - via Cesare Battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
85908d95579c50a476da2c8d372fcc7c,2015-06-04T11:49:32+02:00,2015-06-04T16:13:57+02:00,"Laboratori creativi per bambini pensati, creati e condotti da Roberta Segata",,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/laboratori-creativi-per-bambini-pensati-creati-e-condotti-da-roberta-segata5/145662-1-ita-IT/Laboratori-creativi-per-bambini-pensati-creati-e-condotti-da-Roberta-Segata.jpg,"programa del laboratorio: Verde diVENTO In una Valle così ricca di vento e natura non si può non creare un segnavento fatto di tanti piccoli elementi che la compongono. Ogni bimbo donerà il suo tocco, il suo sguardo e la sua personale dose d'incanto. Adatto per bambini trai i 6 e gli 10 anni.Ogni appuntamento, per motivi di spazio gestione ed organizzazione è pensato per un numero massimo di 15 partecipanti, pertanto, è necessaria la prenotazione presso la biblioteca.Ingresso gratuito.",,2015-07-08T01:36:00+02:00,2015-07-08T23:50:00+02:00,dalle ore 17.30 alle ore 19.00,Mercoledì 8 luglio 2015,"Biblioteca della Valle di Ledro - Via Cesare Battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
154a9a4d955e88c176df0ab729a5cbbb,2015-06-04T11:35:58+02:00,2015-06-04T11:35:58+02:00,"Laboratori creativi per bambini pensati, creati e condotti da Roberta Segata",,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/laboratori-creativi-per-bambini-pensati-creati-e-condotti-da-roberta-segata4/145636-1-ita-IT/Laboratori-creativi-per-bambini-pensati-creati-e-condotti-da-Roberta-Segata.jpg,"Lucenegliocchi Con materiali che appartengono al nostro quotidiano sarà possibile dare forma ad un oggetto ricco di luce e riflessi che potrà abbellire la nostra bicicletta, casetta o entrare a far parte dell'orto della nonna.Ogni appuntamento, per motivi di spazio gestione ed organizzazione è pensato per un numero massimo di 15 partecipanti, pertanto, è necessaria la prenotazione presso la biblioteca.Ingresso gratuito.",,2015-08-05T01:33:00+02:00,2015-08-05T23:45:00+02:00,dalle ore 17.30 alle ore 19.00,,"Biblioteca della Valle di Ledro - Via Cesare Battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
b6c26b0c797bc5957a82dfd734576aa5,2015-06-04T11:32:34+02:00,2015-06-04T16:13:04+02:00,"Laboratori creativi per bambini pensati, creati e condotti da Roberta Segata",,,"Lucenegliocchi Con materiali che appartengono al nostro quotidiano sarà possibile dare forma ad un oggetto ricco di luce e riflessi che potrà abbellire la nostra bicicletta, casetta o entrare a far parte dell'orto della nonna. Adatto per bambini trai i 6 e gli 10 anni.Ogni appuntamento, per motivi di spazio gestione ed organizzazione è pensato per un numero massimo di 15 partecipanti, pertanto, è necessaria la prenotazione presso la biblioteca.Ingresso gratuito.",,2015-07-01T01:29:00+02:00,2015-07-01T23:45:00+02:00,dalle ore 17.30 alle ore 19.00,Mercoledì 1 luglio 2015,"Biblioteca della Valle di Ledro - via Cesare Battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
bf745638f4aea8285ffbca9aeac190d6,2015-06-04T11:29:15+02:00,2015-06-04T16:18:19+02:00,"Laboratori creativi per bambini pensati, creati e condotti da Roberta Segata",,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/laboratori-creativi-per-bambini-pensati-creati-e-condotti-da-roberta-segata2/145584-1-ita-IT/Laboratori-creativi-per-bambini-pensati-creati-e-condotti-da-Roberta-Segata.jpg,"Programma del laboratorio: immaginaINmovimentoCostruendo un piccolo zootropio personale sarà possibile comprendere il meccanismo del cinema e dell'animazione dando movimento a disegni e immagini ricche di gioco e magia. Adatto per bambini trai i 6 e gli 10 anni.Ogni appuntamento, per motivi di spazio gestione ed organizzazione è pensato per un numero massimo di 15 partecipanti, pertanto, è necessaria la prenotazione presso la biblioteca.Ingresso gratuito.",,2015-07-29T01:26:00+02:00,2015-07-29T23:45:00+02:00,dalle ore 17.30 alle ore 19.00,Mercoledì 29 luglio 2015,"Biblioteca della Valle di Ledro - Via Cesare Battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
6d52e3b8044eaf7229c7308c4afc6ff1,2015-06-04T11:25:28+02:00,2015-06-04T16:11:59+02:00,"Laboratori creativi per bambini pensati, creati e condotti da Roberta Segata",,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/laboratori-creativi-per-bambini-pensati-creati-e-condotti-da-roberta-segata/145543-1-ita-IT/Laboratori-creativi-per-bambini-pensati-creati-e-condotti-da-Roberta-Segata.jpg,"Programma del laboratorio: immaginaINmovimentoCostruendo un piccolo zootropio personale sarà possibile comprendere il meccanismo del cinema e dell'animazione dando movimento a disegni e immagini ricche di gioco e magia. Adatto per bambini trai i 6 e gli 10 anni.Ogni appuntamento, per motivi di spazio gestione ed organizzazione è pensato per un numero massimo di 15 partecipanti, pertanto, è necessaria la prenotazione presso la biblioteca.Ingresso gratuito.",,2015-06-24T01:17:00+02:00,2015-06-24T23:45:00+02:00,dalle ore 17.30 alle ore 19.00,Mercoledì 24 giugno 2015,"Biblioteca della Valle di Ledro - via Cesare Battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
9cd23725e107a43917086f943dc697d2,2015-06-04T11:16:53+02:00,2015-06-04T11:16:53+02:00,Favole animate per i bambini con l’Associazione Culturale “I Teatri Soffiati” direzione artistica di Alessio Kogoj,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/favole-animate-per-i-bambini-con-l-associazione-culturale-i-teatri-soffiati-direzione-artistica-di-alessio-kogoj9/145517-1-ita-IT/Favole-animate-per-i-bambini-con-l-Associazione-Culturale-I-Teatri-Soffiati-direzione-artistica-di-Alessio-Kogoj.jpg,"Un gruppo di narratori che diverte e affascina grandi e piccini narrando storie, fiabe e favole, con proposte diversificate su temi spaziano dalla natura all’avventura, con storie di animali, storie d’amore, storie comiche e buffe e storie paurose.Adatto per bambini fino a 11 anni. Ingresso gratuito.",,2015-08-28T01:15:00+02:00,2015-08-28T23:50:00+02:00,dalle ore 17.00 alle ore 18.00,,"Biblioteca della valle di Ledro - Via Cesare battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
5e5a65e41dd2a92db2d6a00662a6fdd9,2015-06-04T11:15:03+02:00,2015-06-04T11:15:03+02:00,Favole animate per i bambini con l’Associazione Culturale “I Teatri Soffiati” direzione artistica di Alessio Kogoj,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/favole-animate-per-i-bambini-con-l-associazione-culturale-i-teatri-soffiati-direzione-artistica-di-alessio-kogoj8/145491-1-ita-IT/Favole-animate-per-i-bambini-con-l-Associazione-Culturale-I-Teatri-Soffiati-direzione-artistica-di-Alessio-Kogoj.jpg,"Un gruppo di narratori che diverte e affascina grandi e piccini narrando storie, fiabe e favole, con proposte diversificate su temi spaziano dalla natura all’avventura, con storie di animali, storie d’amore, storie comiche e buffe e storie paurose.Adatto per bambini fino a 11 anni. Ingresso gratuito.",,2015-08-21T01:12:00+02:00,2015-08-21T23:45:00+02:00,dalle ore 17.00 alle ore 18.00,,"Biblioteca della Valle di Ledro - via Cesare Battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
d813dbe8ec382834bf24402d25f17eec,2015-06-04T11:04:15+02:00,2015-06-04T11:12:13+02:00,Favole animate per i bambini con l’Associazione Culturale “I Teatri Soffiati” direzione artistica di Alessio Kogoj,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/favole-animate-per-i-bambini-con-l-associazione-culturale-i-teatri-soffiati-direzione-artistica-di-alessio-kogoj7/145465-1-ita-IT/Favole-animate-per-i-bambini-con-l-Associazione-Culturale-I-Teatri-Soffiati-direzione-artistica-di-Alessio-Kogoj.jpg,"Un gruppo di narratori che diverte e affascina grandi e piccini narrando storie, fiabe e favole, con proposte diversificate su temi spaziano dalla natura all’avventura, con storie di animali, storie d’amore, storie comiche e buffe e storie paurose.Adatto per bambini fino a 11 anni. Ingresso gratuito.",,2015-08-14T01:00:00+02:00,2015-08-14T23:45:00+02:00,dalle ore 17.00 alle ore 18.00,,"Biblioteca della Valle di Ledro  - via Cesare Battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
4cd3f65c60eb1506c1b4e4359664ab7c,2015-06-04T11:00:37+02:00,2015-06-04T11:00:37+02:00,Favole animate per i bambini con l’Associazione Culturale “I Teatri Soffiati” direzione artistica di Alessio Kogoj,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/favole-animate-per-i-bambini-con-l-associazione-culturale-i-teatri-soffiati-direzione-artistica-di-alessio-kogoj6/145439-1-ita-IT/Favole-animate-per-i-bambini-con-l-Associazione-Culturale-I-Teatri-Soffiati-direzione-artistica-di-Alessio-Kogoj.jpg,"Un gruppo di narratori che diverte e affascina grandi e piccini narrando storie, fiabe e favole, con proposte diversificate su temi spaziano dalla natura all’avventura, con storie di animali, storie d’amore, storie comiche e buffe e storie paurose.Adatto per bambini fino a 11 anni. Ingresso gratuito.",,2015-08-07T01:20:00+02:00,2015-08-07T23:45:00+02:00,dalle ore 17.00 alle ore 18.00,,"Biblioteca della Valle di Ledro - Via Cesare Battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
483760afb953983dff71ebfc59050764,2015-06-04T10:57:54+02:00,2015-06-04T10:57:54+02:00,Favole animate per i bambini con l’Associazione Culturale “I Teatri Soffiati” direzione artistica di Alessio Kogoj,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/favole-animate-per-i-bambini-con-l-associazione-culturale-i-teatri-soffiati-direzione-artistica-di-alessio-kogoj5/145413-1-ita-IT/Favole-animate-per-i-bambini-con-l-Associazione-Culturale-I-Teatri-Soffiati-direzione-artistica-di-Alessio-Kogoj.jpg,"Un gruppo di narratori che diverte e affascina grandi e piccini narrando storie, fiabe e favole, con proposte diversificate su temi spaziano dalla natura all’avventura, con storie di animali, storie d’amore, storie comiche e buffe e storie paurose.Adatto per bambini fino a 11 anni. Ingresso gratuito.",,2015-07-31T01:55:00+02:00,2015-07-31T23:55:00+02:00,dalle ore 17.00 alle ore 18.00,,"Biblioteca della Valle di Ledro - Via Cesare Battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
ae40b01ebbecdab5d4c202a84277b5f7,2015-06-04T10:55:47+02:00,2015-06-04T10:55:47+02:00,Favole animate per i bambini con l’Associazione Culturale “I Teatri Soffiati” direzione artistica di Alessio Kogoj,,,"Un gruppo di narratori che diverte e affascina grandi e piccini narrando storie, fiabe e favole, con proposte diversificate su temi spaziano dalla natura all’avventura, con storie di animali, storie d’amore, storie comiche e buffe e storie paurose.Adatto per bambini fino a 11 anni. Ingresso gratuito.",,2015-07-24T01:00:00+02:00,2015-07-24T23:45:00+02:00,dalle ore 17.00 alle ore 18.00,,"Biblioteca della Valle di Ledro - Via Cesare Battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
fc7fc9f7acc1661b68a7d4da8fa64581,2015-06-04T10:51:07+02:00,2015-06-04T10:51:07+02:00,Favole animate per i bambini con l’Associazione Culturale “I Teatri Soffiati” direzione artistica di Alessio Kogoj,,,"Un gruppo di narratori che diverte e affascina grandi e piccini narrando storie, fiabe e favole, con proposte diversificate su temi spaziano dalla natura all’avventura , con storie di animali, storie d’amore, storie comiche e buffe e storie paurose.Adatto per bambini fino a 11 anni. Ingresso gratuito.",,2015-07-17T01:00:00+02:00,2015-07-17T23:45:00+02:00,dalle ore 17.00 alle ore 18.00,,"Biblioteca della Valle di Ledro - Via Cesare Battisti, 2 - fraz.Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
2b45593762a873ea310b61fa3f308353,2015-06-04T10:47:23+02:00,2015-06-04T10:48:04+02:00,Favole animate per i bambini con l’Associazione Culturale “I Teatri Soffiati” direzione artistica di Alessio Kogoj,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/favole-animate-per-i-bambini-con-l-associazione-culturale-i-teatri-soffiati-direzione-artistica-di-alessio-kogoj3/145335-1-ita-IT/Favole-animate-per-i-bambini-con-l-Associazione-Culturale-I-Teatri-Soffiati-direzione-artistica-di-Alessio-Kogoj.jpg,"Un gruppo di narratori che diverte e affascina grandi e piccini narrando storie, fiabe e favole, con proposte diversificate su temi spaziano dalla natura all’avventura , con storie di animali, storie d’amore, storie comiche e buffe e storie paurose.Adatto per bambini fino a 11 anni. Ingresso gratuito.",,2015-07-03T01:22:00+02:00,2015-07-03T23:45:00+02:00,dalle ore 17.00 alle ore 18.00,,"Biblioteca della Valle di Ledro - via Cesare Battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
db91cff598420f9ed8d58168198254ac,2015-06-04T10:46:21+02:00,2015-06-04T10:46:21+02:00,Favole animate per i bambini con l’Associazione Culturale “I Teatri Soffiati” direzione artistica di Alessio Kogoj,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/favole-animate-per-i-bambini-con-l-associazione-culturale-i-teatri-soffiati-direzione-artistica-di-alessio-kogoj2/145268-1-ita-IT/Favole-animate-per-i-bambini-con-l-Associazione-Culturale-I-Teatri-Soffiati-direzione-artistica-di-Alessio-Kogoj.jpg,"Un gruppo di narratori che diverte e affascina grandi e piccini narrando storie, fiabe e favole, con proposte diversificate su temi spaziano dalla natura all’avventura , con storie di animali, storie d’amore, storie comiche e buffe e storie paurose.Adatto per bambini fino a 11 anni, ingresso gratuito",,2015-07-10T01:34:00+02:00,2015-07-10T23:45:00+02:00,dalle ore 17.00 alle ore 18.00,,"Biblioteca della Valle di Ledro - via Cesare Battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
c9fd823209ef7f74b74cd2877a095e88,2015-06-04T10:20:33+02:00,2015-07-10T17:56:01+02:00,Giovedì letterario,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/giovedi-letterario8/145216-1-ita-IT/Giovedi-letterario.jpg,"Durante tale serata ci sarà la presentazione da parte del Gruppo Passpartù di bestsellers, di narrativa nazionale e internazionale, di narrativa del ‘900 e di narrativa locale. Adatto per ragazzi, giovani ed adulti. Ingresso gratuito.Alla presenza dell'autrice verrà presentato il libro   “La mano e la zampa, testimonianze di ieri e di oggi” di Lucia Calzà . La forma dello scritto è quello di una autoproduzione con una rilegatura casalinga. L'intenzione è di creare quelle poche copie che potrò riuscire a diffondere tramite la presentazione diretta, la partecipazione a fiere e festival, il passaparola. In questo modo la scrittura rimarrà aperta: il libro potrà essere aggiornato, modificato, corretto. 






 ",,2015-07-23T01:18:00+02:00,2015-07-23T23:50:00+02:00,dalle ore 20.30 alle ore 22.00,,"Biblioteca della Valle di Ledro - Via cesare Battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
6b4457539d80a57e1b6252b652d6de27,2015-06-04T10:17:25+02:00,2015-06-24T09:55:32+02:00,Giovedì letterario,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/giovedi-letterario7/145190-1-ita-IT/Giovedi-letterario.jpg,"Durante tale serata ci sarà la presentazione da parte del Gruppo Passpartù di bestsellers, di narrativa nazionale e internazionale, di narrativa del ‘900 e di narrativa locale. Adatto per ragazzi, giovani ed adulti. Ingresso gratuito.Alla presenza dell'autore verrà presentato il libro: “L’amore ha sempre le ali” di Mario Schlanser






",,2015-07-30T01:15:00+02:00,2015-07-30T23:45:00+02:00,dalle ore 20.30 alle ore 22.00,,"Biblioteca della Valle di Ledro - Via cesare Battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
fee15725a8f976bb8b7a7cc403449c26,2015-06-04T10:11:11+02:00,2015-06-04T10:11:11+02:00,Giovedi letterario,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/giovedi-letterario6/145164-1-ita-IT/Giovedi-letterario.jpg,"Durante tale serata ci sarà la presentazione da parte del Gruppo Passpartù di bestsellers, di narrativa nazionale e internazionale, di narrativa del ‘900 e di narrativa locale. Adatto per ragazzi, giovani ed adulti. Ingresso gratuito.",,2015-07-16T01:08:00+02:00,2015-07-16T23:45:00+02:00,dalle ore 20.30 alle ore 22.00,,"Biblioteca della Valle di Ledro - Via Cesare Battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
6fb81fd4fb590b811655544bbe32f93a,2015-06-04T10:07:55+02:00,2015-08-21T17:11:57+02:00,Giovedì letterario,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/giovedi-letterario5/145138-1-ita-IT/Giovedi-letterario.jpg,"Durante tale serata ci sarà la presentazione da parte di Antonia Dalpiaz di bestsellers, di narrativa nazionale e internazionale, di narrativa del ‘900 e di narrativa locale. Adatto per ragazzi, giovani ed adulti. Ingresso gratuito.Alla presenza degli autori verranno presentati i libri “Peccato morire” di Ragnolini Sergio con accompagnamento musicale di Mauro Trentini e &quot, Spider-man liberaci dal male! Antropologia del fumetto supereroico&quot, di Colò Ilaria.






      






",,2015-08-27T01:06:00+02:00,2015-08-27T23:45:00+02:00,dalle ore 20.30 alle ore 22.00,,"Biblioteca della valle di Ledro - Via Cesare Battisti, 2 - fraz. Bezzecca",,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
