remoteId,published,modified,Titolo,Eventuale sottotitolo,Identificativo dell'evento,Tipo di evento,Argomenti,Iniziativa di cui fa parte,Tempo di lettura,Descrizione breve,Descrizione completa,Galleria immagini,Video,Destinatari,Informazioni sui destinatari,Luogo dell'evento,Parole chiave,Locandina,Punti di contatto,Date ed orari dell'evento,E' gratuito,Offerta,Allegati,Presenti all'evento,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Organizzatori,Sponsor,Servizio di traduzione curato da,Patrocinio,Valutazione dell'evento,Lingue usate all'evento,Recensione,Indicato per,Numero massimo di posti
77355efa104a1cf2e1de919f78d74a53,2022-02-21T19:00:02+01:00,2022-02-21T19:02:04+01:00,The Batman | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Matt Reeves,"The Batman Regia di Matt Reevescon Robert Pattinson, Zoë Kravitz, Jeffrey Wright, Paul Dano, Andy SerkisAzione | USA, 2022 | 175'
Bruce Wayne vigila sulla corrotta città di Gotham City. Qualcuno cosce la vera identità di Batman.Indagando nei bassifondi Bruce scopre qualcosa che ha sempre ignorato sulla sua famiglia. Per sconfiggere il male e avere finalmente giustizia, questa volta l’Uomo Pipistrello dovrà stringere nuove alleanze.-----Sabato 19 marzo 2022 | ore 21.00Domenica 20 marzo 2022 | ore 16.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura cassa un'ora prima della proiezioneAccesso consentito con green pass rafforzato e mascherina FFP2, salvo diverse disposizioni di legge.",Locandinapg1,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4446/162669/1/FEB MAR Mezzolombardo A5.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
c2970395c750f294beb6812c04579086,2022-02-21T18:59:17+01:00,2022-02-21T18:59:40+01:00,Belfast | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Kenneth Branagh,"BelfastRegia di Kenneth Branaghcon Caitriona Balfe, Judi Dench, Jamie Dornan, Ciarán Hinds, Colin Morgan, Lara McDonnellDrammatico | Gran Bretagna, 2021 | 107'Buddy è un bambino di 9 anni che vive con i genitori e i nonni a Belfast. Siamo verso la fine degli anni ’60, quando la tranquillità viene sconvolta da rivolte e attacchi e la città diventa lo scenario di una guerra civile che vede schierarsi cattolici contro protestanti. L’infanzia di Buddy è segnata.-----Sabato 12 marzo 2022 | ore 21.00Domenica 13 marzo 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura cassa un'ora prima della proiezioneAccesso consentito con green pass rafforzato e mascherina FFP2, salvo diverse disposizioni di legge.",Belfast ooster italiano,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4445/162636/1/FEB MAR Mezzolombardo A5.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
0e76ae14df5dc110395432737bbcf287,2022-02-21T18:57:20+01:00,2022-02-21T18:59:12+01:00,Belfast | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Kenneth Branagh,"BelfastRegia di Kenneth Branaghcon Caitriona Balfe, Judi Dench, Jamie Dornan, Ciarán Hinds, Colin Morgan, Lara McDonnellDrammatico | Gran Bretagna, 2021 | 107'Buddy è un bambino di 9 anni che vive con i genitori e i nonni a Belfast. Siamo verso la fine degli anni ’60, quando la tranquillità viene sconvolta da rivolte e attacchi e la città diventa lo scenario di una guerra civile che vede schierarsi cattolici contro protestanti. L’infanzia di Buddy è segnata.-----Sabato 12 marzo 2022 | ore 21.00Domenica 13 marzo 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura cassa un'ora prima della proiezioneAccesso consentito con green pass rafforzato e mascherina FFP2, salvo diverse disposizioni di legge.",Belfast ooster italiano,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4443/162594/1/FEB MAR Mezzolombardo A5.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
7763ea4a42adb1d25eb33d8873337de1,2022-02-21T18:56:37+01:00,2022-02-21T18:57:01+01:00,Lizzy e Red – amici per sempre | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,"Regia di Jan Bubenicek, Denisa Grimmová","Lizzy e Red – amici per sempreRegia di Jan Bubenicek, Denisa GrimmováAnimazione | Repubblica Ceca, Francia, 2021 | 80'Un topo e una volpe, nemici per natura, si ritrovano insieme in un nuovo mondo, un paradiso degli animali. Qui i due devono abbandonare i loro istinti e fraternizzare. Diventati presto migliori amici, intraprendono insieme un viaggio avventuroso che li porterà a una nuova vita, l’uno nelle pelli dell’altro.-----Sabato 5 marzo 2022 | ore 21.00Domenica 6 marzo 2022 | ore 16.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura cassa un'ora prima della proiezioneAccesso consentito con green pass rafforzato e mascherina FFP2, salvo diverse disposizioni di legge.",Locandina,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4442/162561/1/FEB MAR Mezzolombardo A5.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
d91ac0d1d16dfad2d45e71bd88169144,2022-02-21T18:54:09+01:00,2022-02-21T18:56:32+01:00,Lizzy e Red – amici per sempre | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,"Regia di Jan Bubenicek, Denisa Grimmová","Lizzy e Red – amici per sempreRegia di Jan Bubenicek, Denisa GrimmováAnimazione | Repubblica Ceca, Francia, 2021 | 80'Un topo e una volpe, nemici per natura, si ritrovano insieme in un nuovo mondo, un paradiso degli animali. Qui i due devono abbandonare i loro istinti e fraternizzare. Diventati presto migliori amici, intraprendono insieme un viaggio avventuroso che li porterà a una nuova vita, l’uno nelle pelli dell’altro.-----Sabato 5 marzo 2022 | ore 21.00Domenica 6 marzo 2022 | ore 16.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura cassa un'ora prima della proiezioneAccesso consentito con green pass rafforzato e mascherina FFP2, salvo diverse disposizioni di legge.",Locandina,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4440/162519/1/FEB MAR Mezzolombardo A5.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
c7200361bd2ba2605533dbcf6c824f9f,2022-02-21T18:52:23+01:00,2022-02-21T18:54:03+01:00,Assassinio sul Nilo | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Kenneth Branagh,"Assassinio sul NiloRegia di Kenneth Branaghcon Jodie Comer, Gal Gadot, Armie Hammer, Kenneth Branagh, Tom Bateman, Annette BeningGiallo | USA, 2022 | 127'Mentre è in vacanza sul Nilo, Hercule Poirot deve indagare sull'omicidio di una giovane ereditiera.-----Lunedì 28 febbraio 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura cassa un'ora prima della proiezioneAccesso consentito con green pass rafforzato e mascherina FFP2, salvo diverse disposizioni di legge.",Locandinapg1,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4439/162486/1/FEB MAR Mezzolombardo A5.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
6b7e264289c608503ede366b32d54047,2022-02-21T18:51:20+01:00,2022-02-21T18:52:09+01:00,Il lupo e il leone | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Gilles de Maistre,"Il lupo e il leoneRegia di Gilles de Maistrecon Molly Kunz, Graham Greene (II), Charlie Carrick, Derek Johnson, Rhys SlackAvventura, Family | Francia, 2021 | 99'Un cucciolo di lupo e un cucciolo di leone smarriti vengono salvati da una ragazza nel cuore del deserto canadese.-----Domenica 27 febbraio 2022 | ore 16.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura cassa un'ora prima della proiezioneAccesso consentito con green pass rafforzato e mascherina FFP2, salvo diverse disposizioni di legge.",Locandina,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4438/162453/1/FEB MAR Mezzolombardo A5.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
e6ee1d0cbffbfa615abf1d3dcc387ebc,2022-02-21T18:50:21+01:00,2022-02-21T18:50:37+01:00,Il discorso perfetto | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Laurent Tirard,"Il discorso perfettoRegia di Laurent Tirardcon Benjamin Lavernhe, Sara Giraudeau, Kyan Khojandi, Julia Piaton, François MorelCommedia | Francia, 2020 | 87'
Adrien ha 35 anni e di recente si è lasciato con la fidanzata. Durante una cena di famiglia, sua sorella e suo cognato gli chiedono di fare un discorso al loro matrimonio.Ma si può scrivere un discorso sull’amore, quando si è stati appena lasciati? E se questo discorso si rivelasse, in verità, la cosa migliore che potesse succedergli?-----Sabato 26 febbraio 2022 | ore 21.00Domenica 27 febbraio 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura cassa un'ora prima della proiezioneAccesso consentito con green pass rafforzato e mascherina FFP2, salvo diverse disposizioni di legge.",Locandinapg1,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4436/162387/1/FEB MAR Mezzolombardo A5.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
ffa04b45823738cfe53412064b64c697,2022-02-21T18:46:40+01:00,2022-02-21T18:50:16+01:00,Il discorso perfetto | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Laurent Tirard,"Il discorso perfettoRegia di Laurent Tirardcon Benjamin Lavernhe, Sara Giraudeau, Kyan Khojandi, Julia Piaton, François MorelCommedia | Francia, 2020 | 87'
Adrien ha 35 anni e di recente si è lasciato con la fidanzata. Durante una cena di famiglia, sua sorella e suo cognato gli chiedono di fare un discorso al loro matrimonio.Ma si può scrivere un discorso sull’amore, quando si è stati appena lasciati? E se questo discorso si rivelasse, in verità, la cosa migliore che potesse succedergli?-----Sabato 26 febbraio 2022 | ore 21.00Domenica 27 febbraio 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura cassa un'ora prima della proiezioneAccesso consentito con green pass rafforzato e mascherina FFP2, salvo diverse disposizioni di legge.",Locandinapg1,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4434/162345/1/FEB MAR Mezzolombardo A5.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
f1187a723541a396b89689d81bca9324,2022-02-21T18:44:12+01:00,2022-02-21T18:46:22+01:00,Beautiful minds | Il piacere del cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Bernard Campan,"Beautiful mindsRegia di Bernard Campancon Bernard Campan, Alexandre Jollien, Tiphaine Daviot, Julie-Anne Roth, La CastouCommedia | Francia, Svizzera, 2021 | 92'Louis e Igor sono due perfetti sconosciuti. Il primo è un uomo single che dirige un’impresa di pompe funebri, il secondo è un quarantenne disabile che ha sopperito all’impossibilità di muoversi con una mente geniale. Dopo un casuale incontro, i due si ritroveranno a intraprendere un viaggio assurdo a bordo di un carro funebre.-----Venerdì 25 marzo 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura cassa un'ora prima della proiezioneAccesso consentito con green pass rafforzato e mascherina FFP2, salvo diverse disposizioni di legge.",Beautiful Minds locandina,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4432/162303/1/FEB MAR Mezzolombardo A5.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
b5b0fb54f2c05328cf973d732e25e888,2022-02-21T18:40:25+01:00,2022-02-21T18:43:20+01:00,Un eroe | Il piacere del cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Asghar Farhadi,"Un eroeRegia di Asghar Faradicon Sarina Farhadi, Amir Jadidi, Mohsen Tanabandeh, Fereshteh Sadre Orafaiy, Sahar GoldustDrammatico | Francia, 2021 | 127'Rahim è in prigione per un debito che non è stato in grado di pagare. Quando gli conviene concesso un congedo di due giorni, l’uomo cerca di convincere il creditore a ritirare la denuncia ma le cose non vanno come pianificato.-----Venerdì 18 marzo 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura cassa un'ora prima della proiezioneAccesso consentito con green pass rafforzato e mascherina FFP2, salvo diverse disposizioni di legge.",Locandina,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4429/162252/1/FEB MAR Mezzolombardo A5.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
5f5f0292a4970fcdcac9ec7a377dadee,2022-02-21T18:38:08+01:00,2022-02-21T18:40:19+01:00,Climbing Iran | Il piacere del cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Francesca Borghetti,"Climbing IranRegia di Francesca Borghetticon Nasim EshqiDocumentario | Italia, 2020 | 53'
Nasim, scalatrice iraniana, sfida i pregiudizi del suo paese seguendo il richiamo della natura, arrampicandosi all’aria aperta, sulle montagne persiane.Insieme a lei altre donne coraggiose, che salendo metro dopo metro avvertono il profumo dell’indipendenza.-----Venerdì 11 marzo 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura cassa un'ora prima della proiezioneAccesso consentito con green pass rafforzato e mascherina FFP2, salvo diverse disposizioni di legge.",Locandina,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4427/162210/1/FEB MAR Mezzolombardo A5.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
2af2696987b7758c10b5a1ce5642892b,2022-02-21T18:37:09+01:00,2022-02-21T18:37:27+01:00,Ennio | Il piacere del cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Giuseppe Tornatore,"EnnioRegia di Giuseppe Tornatorecon Ennio Morricone, Marco Bellocchio, Carlo Verdone, Mychael Danna, David PuttnamDocumentario | Italia, Belgio, Cina, Giappone, 2021 | 150'Documentario sulla figura del grande maestro Ennio Morricone.-----Venerdì 4 marzo 2022 | ore 21.00Domenica 6 marzo 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura cassa un'ora prima della proiezioneAccesso consentito con green pass rafforzato e mascherina FFP2, salvo diverse disposizioni di legge.",Ennio,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4426/162177/1/FEB MAR Mezzolombardo A5.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
c1072660decb77b05fcb0c24f8f6498c,2022-02-21T18:31:36+01:00,2022-02-21T18:37:04+01:00,Ennio | Il piacere del cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Giuseppe Tornatore,"EnnioRegia di Giuseppe Tornatorecon Ennio Morricone, Marco Bellocchio, Carlo Verdone, Mychael Danna, David PuttnamDocumentario | Italia, Belgio, Cina, Giappone, 2021 | 150'Documentario sulla figura del grande maestro Ennio Morricone.-----Venerdì 4 marzo 2022 | ore 21.00Domenica 6 marzo 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura cassa un'ora prima della proiezioneAccesso consentito con green pass rafforzato e mascherina FFP2, salvo diverse disposizioni di legge.",Ennio,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4424/162135/1/FEB MAR Mezzolombardo A5.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
ad1571d4c60fcf2bffd1e0a0cea3fe54,2022-02-11T16:33:22+01:00,2022-08-10T14:39:43+02:00,Alta via Getrum (Val Sarentino) | SAT Sez. Mezzolombardo,,,"Evento culturale,Evento sportivo","Istruzione, cultura e sport",,2,"passando per cima Sattele (2456 m), cima Plankenhorn (2589 m), Getrumspitze (2588 m), Kassianspitze (2.581 m) e cima Ritzlar (2528 m).","Alta via Getrum (Val Sarentino)DOMENICA 21 AGOSTO 2022passando per cima Sattele (2456 m), cima Plankenhorn (2589 m), Getrumspitze (2588 m), Kassianspitze (2.581 m) e cima Ritzlar (2528 m).Traversata da S. Martino (Val Sarentino) al paese di Latzfons passando per il Rifugio Latzfons (2311 m) e il Rifugio Chiusa (1923 m).
PROGRAMMA:
Ritrovo presso stazione FTM – Mezzolombardo: ore 6.30
Partenza con il pullman da Mezzolombardo: ore 6.45Ritorno previsto a Mezzolombardo: ore 19.00 circaper maggiori informazioni sull'itinerario si veda la locandina allegata
MODALITA’ DI ISCRIZIONE:Le iscrizioni si raccolgono fino a venerdì 19 agosto o fino ad esaurimento dei posti in pullman via WhatsApp o sms al n. 351 5015053 o tramite mail all’indirizzo sat.mezzolombardo@gmail.com, indicando nome e cognome e se soci SAT, ricordiamo a chi non fosse socio SAT di lasciare, al momento dell’iscrizione il numero di telefono. L’iscrizione è valida solo dopo nostra conferma.
QUOTA DI PARTECIPAZIONE comprensiva di assicurazione e funivia
GIOVANI (fino a 18 anni) Euro 10,00
SOCI Euro 25,00
NON SOCI Euro 30,00N.B. Per il viaggio in pullman è obbligatoria la mascherina FFP2",SAT nuovo,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/4401/161160/3/Alta Via Getrum 21.08.22.pdf,,,,,,,,,SAT Sezione di Mezzolombardo,,,,,,,,0
2a9eb8e945d100acca215599332615a9,2022-02-11T16:32:42+01:00,2022-07-27T15:48:45+02:00,Ferrata Finanzieri al Colac (2713 mt.) | SAT Sez. Mezzolombardo,,,"Evento culturale,Evento sportivo","Istruzione, cultura e sport",,2,o giro del Colac con passaggio per Forcia Neigra (2509 m),"
FERRATA DEI FINANZIERI (2713 m)o giro del Colac con passaggio per Forcia Neigra (2509 m)La via ferrata dei Finanzieri al Colac è tra le più belle ferrate della Val di Fassa, ma anche tra le più lunghe e impegnative, adatta ad escursionisti esperti che hanno già buona esperienza di ferrata.
PROGRAMMA:
Ritrovo presso stazione FTM – Mezzolombardo: ore 6.00
Partenza con il pullman da Mezzolombardo: ore 6.15
Ritorno previsto a Mezzolombardo ore 19.30 circaITINERARIO con Ferrata (EEA – Alta difficoltà) - Dislivello: +-750 m - Lunghezza: 7 hOBBLIGATORIO CASCO E SET DA FERRATA COMPLETOper l'itinerario completa si veda il file allegato
QUOTA DI PARTECIPAZIONE (compresa assicurazione e funivia andata)
GIOVANI (fino a 18 anni) Gratis
SOCI Euro 25,00 + Euro 7 costo funivia x rientro ferrataNON SOCI Euro 30,00 + Euro 7 costo funivia x rientro ferrata
MODALITA’ DI ISCRIZIONE:
Le iscrizioni si raccolgono fino a venerdì 29 luglio o fino ad esaurimento posti: via WhatsApp al nostro numero 351 5015053 o tramite mail all’indirizzo sat.mezzolombardo@gmail.com indicando nome, cognome e sezione di appartenenza se soci SAT: l’iscrizione è valida solo dopo nostra conferma.Ricordiamo a chi non fosse socio SAT di lasciare, al momento dell’iscrizione, la propria data di nascita e il numero di telefono.N.B. Per il viaggio in pullman è obbligatoria la mascherina FFP2",SAT nuovo,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/4400/161127/2/Ferrata dei Finanzieri - Girco del Colac - 31 luglio 2022.pdf,,,,,,,,,SAT Sezione di Mezzolombardo,,,,,,,,0
